,block,CRSDepTime_min,CRSElapsedTime,DayOfWeek,Distance,Month,Year,dest_lat,dest_long,origin_lat,origin_long,FDDS,block_group
2911,2911.0,938820.0289209641,106536.79508268961,39.89330687841908,4403678.517901959,149.800944926258,2.581576853118545,433.83644851204735,4904.460252853023,293.7098718869261,7824.100842837271,2511846.947421699,582
2912,2912.0,1038805.2815530628,83668.45322374816,39.23680493721431,4036947.9344548164,122.42927066073328,2.9904345282018476,311.53740964599035,3180.329459389171,198.41917312096996,3981.6668138812506,2302544.5245161573,582
2913,2913.0,750373.6893833488,85470.39851909094,46.76815682799108,4583218.287942769,130.56443859419107,2.748097326980001,462.06568008181375,5400.533031385285,385.63664690579196,4015.041101235881,2614273.14452782,582
2914,2914.0,1305625.5132923657,109059.67396257151,41.96870437100889,4757707.582153298,121.8817966688803,2.685110160030032,501.2906794991413,7859.978106072517,410.60919270648856,4196.753914589672,2713993.553193222,582
2915,2915.0,1262492.3714633437,63824.710017646714,41.487642835752574,8563658.669473536,114.89165256851564,3.7376368201026007,1333.678296236181,9194.667817798392,388.41187744850816,3159.472415841882,4884647.866321496,583
2916,2916.0,771785.461077912,67031.58326286719,41.32600764331477,5752100.847863577,139.12695287895934,3.3137419395745598,1333.678296236181,9194.667817798392,832.4608887446645,3751.589861187469,3281228.435968385,583
2917,2917.0,108232.08795765555,21128.823734906397,8.066586378132943,5758848.2288975045,31.527657514734578,0.30099808692218044,2437.870083127886,6432.428954441799,683.5779811349294,2190.6406528057987,3284868.0682565323,583
2918,2918.0,467346.1223294053,15944.506761666573,83.6903012713542,12815057.955850482,193.07619712402072,8.435701016162039,4579.127234809813,19077.326653371223,520.3203030593052,10741.769388347966,7310148.758558336,583
2919,2919.0,81744.26717876649,7317.1702295956775,74.08883997676432,6382988.858207957,186.80221121881704,5.714976959816672,5000.8978271668475,12624.131648522492,763.6278782499927,3663.9682890742624,3641412.73857788,583
2920,2920.0,1953659.4494664562,3281.265076653314,172.8081714718784,10719588.13409242,14.248385058912854,1.4355001015518258,1230.7164015158382,10745.108140700584,1046.4146280251503,4601.213709950327,6114299.331748659,584
2921,2921.0,778946.4963775342,18691.044280614573,50.62257966017075,16344423.128326928,230.80373173024068,4.966869543204909,2020.0823206620234,12252.218233050451,1591.6628895557205,12654.442104250355,9322290.141460938,584
2922,2922.0,1158129.320708295,56153.1839952987,116.43668555311922,4575427.567546806,261.9011321250724,1.1817140032989304,1962.9270280172354,5398.215251200449,823.6952232284448,15599.042873661389,2609895.1291959835,584
2923,2923.0,1899593.2314981027,2844.9314817413137,39.83355891582096,15520330.917298276,185.08614195862813,2.2977123844485807,1340.1262557724642,24782.944341866358,1562.5049308846244,17527.064226589362,8853365.136509728,584
2924,2924.0,766837.853641111,20124.95263693979,116.85947725115031,5928127.778385556,78.83504523238761,1.0560552083880697,1563.3389129106467,13989.733478079548,1618.1657145552701,11972.568307190359,3382046.3289963817,584
2925,2925.0,2888496.811267455,14900.402397909944,47.68464976514309,11746279.537625419,295.0680073447413,7.406357798801099,1724.02858451237,17576.87959717886,1036.9632811267675,29552.98727431497,6700462.13074436,585
2926,2926.0,3325015.305444588,11609.945255123032,13.991588256888164,16818939.433090985,360.98633045773147,14.937641973151528,2660.383271267864,16567.33380728339,758.4566239834762,19695.591980949277,9593303.653443875,585
2927,2927.0,4034317.619043705,2787.446906737654,65.42419232595927,6615046.842063076,195.2193054358781,10.109230494488898,1984.6447949628773,12130.224178503515,1054.3304790015286,17960.189725101052,3773661.4616043875,585
